time,current bs,user,conn_sinr,x pos,y pos
18.240000000000123,11,351,-16.273105410980108,-924.7583041728008,-1068.6279879057565
18.250000000000124,11,351,-16.273105410980108,-925.0076401732755,-1068.6461966637394
18.490000000000126,16,13,-11.117540063912642,446.9730329971821,3960.510175096437
18.500000000000128,16,13,-11.117540063912642,448.1355615418899,3960.96955226472
19.040000000000134,10,34,-7.930963425071454,-1578.8261577223677,1824.7359377183125
19.050000000000136,10,34,-7.930963425071454,-1579.3560871340112,1823.6038269380992
29.200000000000244,10,66,-8.550367323945224,-1574.8253880484751,1778.4704075184316
29.20000000000028,10,66,-8.550367323945224,-1576.0686562955566,1778.3408541865592
31.90000000000032,1,38,-14.916968175340614,1008.3824279496265,1005.2084037215618
37.25000000000002,14,113,-33.33057408902181,454.1178373565816,-849.2053319621289
39.3499999999999,1,321,-9.134614151958075,993.0292593508823,1005.7311303023134
40.98999999999985,12,7,-20.08433224357907,-1474.6203684279403,1859.186803018288
40.99999999999981,12,7,-20.08433224357907,-1474.8286961061185,1859.3250042429745
41.44999999999978,16,5,-36.53670537949523,-974.8910681412315,3037.824265562154
50.24999999999928,16,157,-38.28624688214563,417.8853438334704,3992.149818711363
52.76999999999923,15,32,-14.073573640684558,3010.7943971169875,-974.950581026109
52.79999999999914,15,32,-14.073573640684558,3010.6345282630596,-975.1427839125175
54.03999999999911,14,351,-26.20642006389818,-922.1524140316644,-938.4780276711604
54.049999999999066,14,351,-26.20642006389818,-922.0771434613846,-938.2396281299491
57.839999999998895,12,29,-12.216878389031066,-1462.817195481808,142.46962934203216
57.84999999999885,12,29,-12.216878389031066,-1462.8588280388153,142.22312025457893
57.99999999999884,3,244,-19.80086342435503,897.1743147570601,-688.7429268090647
59.19999999999881,12,293,-27.440225476478815,-1503.2762613372208,1861.7101400839663
59.24999999999877,12,293,-27.440225476478815,-1504.4791973687556,1861.3703682428209
63.049999999998555,7,92,-24.800852320002434,-197.97211262497066,990.3011170420464
72.02999999999913,9,32,-11.479724689452652,2949.244888354728,-1048.9486922933797
72.04999999999805,9,32,-11.479724689452652,2949.0850195008,-1049.1408951797882
74.23999999999819,12,99,-10.697042621013154,-1485.872464669304,1868.9997241073045
74.24999999999793,12,99,-10.697042621013154,-1484.6555350695398,1868.7140978668822
77.689999999998,11,147,-23.123346742013098,-888.7719881858611,-1059.8868182690137
77.69999999999773,11,147,-23.123346742013098,-888.1316334004282,-1060.9603385290802
100.34999999999644,19,102,-5.686508736214691,342.2272530203973,3946.376215997299
100.3899999999967,19,157,-36.0147898667567,1670.1156091130836,3966.1572675160796
100.39999999999644,19,157,-36.0147898667567,1671.3653399167558,3966.131326846224
107.68999999999629,11,298,-14.991000249892622,-925.1047886230915,-1095.5006140644577
107.69999999999602,11,298,-14.991000249892622,-924.961487928931,-1095.295760675291
115.48999999999585,12,63,-16.628378146059262,-1536.8795457951394,1870.3934516057668
115.49999999999558,12,63,-16.628378146059262,-1537.7329236697226,1869.4800808140444
115.84999999999556,8,1,-10.296637035213323,2940.1576358232696,1356.4045277580465
120.5499999999953,9,187,-21.150717872240534,2809.28169018502,-203.0774250134508
129.23999999999464,10,260,-1.0046172279811145,-172.16678889290588,1609.3635901638822
129.24999999999514,10,260,-1.0046172279811145,-172.4083762394802,1609.4278984368739
138.98999999999683,9,139,-28.014456456866014,3588.0609953478865,216.72186195866482
138.99999999999736,9,139,-28.014456456866014,3587.919939991833,216.51545608053
144.26999999999748,18,355,6.40307428691618,1663.084581394712,-1952.3512098016017
144.29999999999856,18,355,6.40307428691618,1663.2484033884111,-1952.1623650124748
148.28999999999894,6,104,-18.397516700703093,1456.5444782128523,1428.0158698523771
148.29999999999947,6,104,-18.397516700703093,1455.4574101497471,1427.3987936608278
150.93999999999954,12,171,-25.929306749554257,-1509.6938358204548,1881.459578489575
150.95000000000007,12,171,-25.929306749554257,-1509.7606161902543,1881.2186627735882
153.3000000000006,12,302,-3.105492069288246,-1406.9301870996237,1007.1421680684058
158.35000000000176,7,99,-15.979811943382899,562.2200517337968,1388.2907614765923
169.74000000000382,6,310,-26.71302540392685,1522.3331912898786,1534.8431628021494
169.75000000000435,6,310,-26.71302540392685,1522.2452752604252,1535.0771943636216
170.75000000000415,13,361,-29.4150491914869,3524.2401119786737,150.9488821705479
170.75000000000458,13,361,-29.4150491914869,3524.3739617256056,150.7377323534837
171.49000000000422,11,138,-15.017367994330854,-1554.2104480501048,248.1349176190082
171.50000000000475,11,138,-15.017367994330854,-1553.9719473876767,248.0599680758387
173.99000000000478,10,171,-19.965011306281966,-1540.479586298032,1770.3974334196464
174.00000000000531,10,171,-19.965011306281966,-1540.5463666678315,1770.1565177036596
175.55000000000567,4,88,6.07473971755995,391.13851079359733,2204.0887345280025
177.74000000000564,16,108,-14.942132926023291,478.91115030727406,2854.1552097724793
177.75000000000617,16,108,-14.942132926023291,479.5663912899503,2853.090710240013
184.70000000000732,13,3,-32.95682189337663,3555.4168155514903,111.53573485792417
184.70000000000775,13,3,-32.95682189337663,3555.9722152104036,112.65557021139318
190.99000000000865,17,76,-22.686281185135613,1526.6828518641187,2862.56904325297
191.00000000000918,17,76,-22.686281185135613,1526.4572632656145,2862.6767919616627
193.49000000000922,12,306,-20.946112111502885,-1547.2024715468328,1899.8301031668952
193.50000000000975,12,306,-20.946112111502885,-1546.9531888429879,1899.8111787497637
202.54000000001128,10,287,-7.1148943834808875,-1568.2400906672433,1806.835485891977
202.5500000000118,10,287,-7.1148943834808875,-1568.1844690978846,1807.0792198473916
203.95000000001212,15,233,-28.00346378865811,2697.619923516357,-704.1731665101063
205.6500000000125,18,316,-32.01780372603616,1002.8163221854844,-1409.2576129735612
205.99000000001206,16,257,-20.7973034255337,-949.132532985428,2969.208597391714
206.0000000000126,16,257,-20.7973034255337,-950.1734654759241,2968.5165283559745
207.850000000013,16,48,-30.92709575513493,-197.94971436102043,3409.2037734524
208.3000000000131,14,251,-9.083220394323618,-924.0506147069781,-945.0290381538931
208.74000000001269,11,95,-15.028773757261987,-951.4642011211603,-1042.6113001064246
208.75000000001322,11,95,-15.028773757261987,-951.6400992226945,-1042.7889510503474
217.74000000001473,10,320,-27.683242423466538,-1573.9495322677392,1821.925212999824
217.75000000001526,10,320,-27.683242423466538,-1574.9204597902897,1822.7124866155093
226.40000000001723,15,121,0.8740527235568294,2209.288280438116,-1403.3536739162073
228.9900000000173,17,22,-25.33255896918837,1560.3746945815565,3970.7084467030604
229.00000000001782,17,22,-25.33255896918837,1559.3737713816308,3971.4572141889003
229.4900000000174,12,165,-19.679934373963377,-1535.02670535792,1877.064635743471
229.50000000001793,12,165,-19.679934373963377,-1535.184105460293,1877.258865524331
230.30000000001812,9,24,-25.319183992000887,2797.217391663151,-190.88920808743453
232.64000000001812,8,296,-37.02577304100657,3600.6804598835415,1790.9880443547893
232.65000000001865,8,296,-37.02577304100657,3599.43087815315,1791.0203785328576
243.9900000000207,6,283,-19.558032438988917,1541.325813425434,389.543059664336
244.00000000002123,6,283,-19.558032438988917,1541.5253267255337,389.6937064136649
253.59000000002288,13,199,-29.53323589456545,3558.0279411033175,1883.4349318062864
253.6000000000234,13,199,-29.53323589456545,3558.5871517563537,1882.316994667834
261.6000000000252,16,63,-30.991444310898032,-208.9540461200452,3403.586217215363
262.1000000000253,6,222,-31.851323810902954,2191.2217432798375,1004.036343147232
262.30000000002565,15,11,-20.668863208734365,2987.2455028976697,-994.8142743702031
262.3500000000254,15,11,-20.668863208734365,2987.156606964123,-995.0479354773623
268.5500000000268,12,21,-35.67616279971651,-1409.241060993014,996.2196117490673
273.30000000002815,13,342,-23.55788525283009,3573.5958820166547,157.12657612933506
273.3500000000279,13,342,-23.55788525283009,3573.725844850521,156.9130119426992
278.95000000002915,14,331,9.566099387524574,-964.0858911783449,-1015.8578848106913
281.39000000003006,10,292,-31.483335402952036,-1550.9247669087877,1753.6587462305683
281.4000000000297,10,292,-31.483335402952036,-1551.9293463961408,1752.914891370001
287.75000000003115,9,338,-20.828939532031654,2988.162263246999,634.8626169046595
290.8000000000321,13,342,-23.55788525283009,3500.1038385013658,120.9748276101977
290.85000000003186,13,342,-23.55788525283009,3499.8732588038124,120.87822014114795
292.5400000000326,14,331,9.566099387524574,-959.5845149533438,-975.7246632900541
292.55000000003224,14,331,9.566099387524574,-959.4315799045957,-975.5268986044695
299.0000000000337,11,138,-15.017367994330854,-1561.2070609543453,189.491150317
306.70000000003546,11,101,-28.00542854128372,-1537.5789915297182,232.60962832560256
309.80000000003616,11,34,-18.315673090661974,-964.747488732798,-1039.3340957241564
314.70000000003756,15,11,-20.668863208734365,2958.712936945376,-1000.0022369502328
314.7500000000373,15,11,-20.668863208734365,2958.7535607962072,-999.7555596250819
316.6500000000377,16,335,-34.19947652311839,-35.05582939691358,2560.3999435494297
323.80000000003963,13,50,-26.16487132012236,3533.124039212892,1852.190085617538
323.85000000003936,13,50,-26.16487132012236,3533.077550010525,1852.4357250973926
324.4500000000395,13,222,-36.03947889919834,3500.908911817917,1849.2706793323407
334.5000000000418,18,373,-38.24020550713368,1000.6233356794485,-1390.625849919275
338.4200000000434,14,368,-16.23684942222131,-936.9862836100609,-945.7505277179888
338.4500000000427,14,368,-16.23684942222131,-937.137123221363,-945.5511601888818
343.60000000004385,9,321,-28.50260448740903,2799.0233851084895,-209.7471740887224
344.00000000004394,8,103,-24.92642542757875,3568.2341482504316,1824.5913631870972
350.8200000000462,8,360,16.36625890367374,3530.175389092933,1751.2975746173356
350.8500000000455,8,360,16.36625890367374,3530.423793970296,1751.2693785732458
353.09000000004636,12,306,-20.946112111502885,-1514.899005830134,1884.7067484121992
353.100000000046,12,306,-20.946112111502885,-1515.0909167503573,1884.5465291914452
357.550000000047,4,136,-13.474162366474232,918.1829279838462,2880.316050670222
357.9000000000471,9,361,-19.82187879481161,2804.7657748457755,-191.3833298027536
360.85000000004777,4,19,-17.67240771384469,170.05835478165272,3024.0465282364116
375.75000000005116,14,298,-7.227653289460235,-206.93885065366226,-1392.8733718752308
376.0500000000515,17,92,-22.476226987595453,2970.3626079589094,2998.5858760248702
376.10000000005124,17,92,-22.476226987595453,2970.665873316707,2997.373221860337
377.890000000052,12,306,-20.946112111502885,-1567.221653926537,1842.784662011248
377.90000000005165,12,306,-20.946112111502885,-1567.0375545982133,1842.9537993439417
378.0500000000517,10,51,-10.03044471769148,-900.6174687546192,3049.2121384489124
378.49000000005213,10,229,-34.01547052992248,-945.158885694637,3075.4016891756514
378.5000000000518,10,229,-34.01547052992248,-945.648690134863,3074.2516493457606
378.5500000000521,13,50,-26.16487132012236,3469.0890827330973,1857.0440688199221
378.6000000000518,13,50,-26.16487132012236,3469.1303387407297,1856.797496433321
381.40000000005244,19,318,-0.08665056584941055,344.8896494804376,3949.6508657583117
390.70000000005456,3,187,-18.841770128051607,1606.5462401465657,-192.50610749258203
399.24000000005685,9,338,-20.828939532031654,3604.333200555274,208.74206884976653
399.2500000000565,9,338,-20.828939532031654,3603.174761364724,209.21166297430176
399.940000000057,9,66,-31.03389257174905,3581.2472035395554,227.13063313282532
399.95000000005666,9,66,-31.03389257174905,3580.016994232451,226.90908164735563
411.05000000005947,12,322,-28.17925113790517,-1509.9148538974723,1859.6014685083655
411.1000000000592,12,322,-28.17925113790517,-1510.2882651082184,1858.4085460181386
415.0500000000601,9,108,-33.994929086856985,3573.234207065191,165.41205259615276
421.3500000000615,8,36,-28.436365126561554,2123.230574759863,1676.801657549735
421.59000000006193,10,257,-27.71518400701649,-894.6096505724247,3054.0088019941463
421.6000000000616,10,257,-27.71518400701649,-894.3078483784864,3052.795782853434
424.0400000000625,14,48,-22.306870888711103,464.79846287023696,-1953.7505351424154
424.05000000006214,14,48,-22.306870888711103,464.9517703366333,-1954.9910982487293
427.4500000000629,8,183,-28.567443084323997,3537.408282956685,1766.4382130447732
428.5400000000635,16,297,2.774010590828496,477.91197442036054,3969.7493602296877
428.55000000006316,16,297,2.774010590828496,477.9227857143777,3969.4995941072416
434.2900000000648,8,303,-5.758394631277625,3597.916184469219,1802.5605473284834
434.3000000000645,8,303,-5.758394631277625,3597.7858449581427,1802.773881835426
441.44000000006645,13,86,-34.58179944360052,3533.047039256939,122.39514571887241
441.4500000000661,13,86,-34.58179944360052,3532.8085436936412,123.62218274614064
446.42000000006794,9,280,-6.982087843009921,2928.7610157758118,-1048.190499855964
446.45000000006723,9,280,-6.982087843009921,2928.53403823011,-1048.2952910471358
453.3500000000688,16,160,7.478631529761898,-207.91222170270925,3393.9885676615013
457.29000000007005,14,319,0.1495245338426372,-981.7292690250201,-989.0321452076926
457.3000000000697,14,319,0.1495245338426372,-981.0472025744167,-990.079659101138
464.0000000000712,6,146,-18.938529468835426,2209.5833250050955,1001.9030523435767
465.50000000007185,19,310,5.704051642860108,1728.8762886834706,2941.3714787076333
465.5500000000716,19,310,5.704051642860108,1728.9498872856332,2941.6103997108116
469.2500000000724,9,262,-14.997810335474057,2799.853420601304,-209.98101965982926
472.5400000000735,10,122,-22.44641037422838,-1550.1249929490427,1778.899336547851
472.55000000007317,10,122,-22.44641037422838,-1550.2792609264206,1779.0960632393692
477.2900000000746,10,330,-20.649005894903155,-929.4050861845947,3095.3753032246
477.30000000007425,10,330,-20.649005894903155,-929.6432474617038,3095.2992821348566
480.59000000007535,9,3,-26.163740583084405,2932.1490666705495,-1053.0642178187172
480.600000000075,9,3,-26.163740583084405,2933.2116447665862,-1052.405865489168
482.4000000000754,8,233,-33.984193327775984,2906.29442062949,3049.317261095622
483.90000000007603,17,258,-30.321596952438995,2930.939918438403,2953.430485815915
483.95000000007576,17,258,-30.321596952438995,2931.6103475566283,2954.485485719913
486.0400000000766,11,170,-4.127563683235238,-913.3909758275831,-1051.9561408365255
486.05000000007624,11,170,-4.127563683235238,-913.9265334169331,-1050.8266816435976
487.24000000007686,7,8,-21.681680092928673,-130.03501517069378,142.3329621654419
487.2500000000765,7,8,-21.681680092928673,-129.97573213700855,142.0900928139027
489.300000000077,15,366,-18.419846962128574,2209.867109706365,-1399.1379487065808
489.60000000007705,10,109,3.6782095787523446,-803.687940400493,2190.8629081661306
496.04000000007886,10,330,-20.649005894903155,-900.8066521262418,3052.8026811604796
496.0500000000785,10,330,-20.649005894903155,-900.5930551160932,3052.672772279892
503.6000000000805,19,357,-37.05281376033679,1616.8456072759436,2797.56668293982
503.65000000008024,19,357,-37.05281376033679,1616.6321342559384,2796.3350461144005
517.6900000000769,10,328,-15.862117203505605,-927.7704714367775,3084.6869312489607
517.7000000000769,10,328,-15.862117203505605,-929.00849391449,3084.859559012308
518.9000000000758,14,185,-30.07781459965838,-949.7627570584561,-988.7368622552945
521.3900000000735,7,353,-25.6106062028108,-52.59742535545904,1845.9708589155111
521.4000000000735,7,353,-25.6106062028108,-52.412843881504635,1846.1394699456155
523.050000000072,14,177,-36.5424910579755,-963.8161086088224,-1015.3898232065787
523.1900000000719,11,331,-16.925059013866232,-927.832235305886,-1054.8906710477752
523.2000000000719,11,331,-16.925059013866232,-927.9713033639368,-1055.098421078413
532.5400000000634,12,257,-33.679808058597416,-1542.4832019707133,1876.2613050700668
532.5500000000634,12,257,-33.679808058597416,-1542.7029580246517,1875.030773771498
540.9900000000557,9,118,-16.12996580239981,3522.3785783768535,262.1786967156242
541.0000000000557,9,118,-16.12996580239981,3522.5010230720595,262.39665840174337
544.0400000000529,11,170,-4.127563683235238,-1534.6377794735736,258.2165229599958
544.0500000000529,11,170,-4.127563683235238,-1535.1733370629236,259.34598215292385
545.4000000000517,14,54,-12.038814953746211,-317.8635291183698,-512.6398504607796
545.4000000000517,14,54,-12.038814953746211,-317.64139258126204,-512.7545472736463
551.4500000000462,11,197,-19.433217291405825,-71.57989806067698,252.459578815704
551.4500000000462,11,197,-19.433217291405825,-71.57389074225966,252.20965100187482
556.090000000042,18,113,-32.36311637335308,326.21922017322726,-1984.5955491910054
556.100000000042,18,113,-32.36311637335308,326.2467518713961,-1983.3458524255475
568.190000000031,17,359,-0.5600183403888792,2988.0649008867504,2979.8947239669674
568.200000000031,17,359,-0.5600183403888792,2987.8308098588427,2979.8069663994693
568.2500000000309,19,356,-26.785055702465854,345.9481312789292,2847.757004808834
568.6000000000306,19,222,-17.784339871671918,1004.7241359351801,3407.4894924944383
569.6000000000297,5,358,-30.340326117367226,2105.410388418963,2890.103522941586
578.8000000000213,11,363,-16.094761183779028,-903.7348982567337,-1048.7065519819987
579.6900000000205,11,372,-7.208082059759462,-884.3056385628352,-1056.1408868527687
579.7000000000205,11,372,-7.208082059759462,-884.5437508472767,-1056.064712447631
580.25000000002,4,231,-10.177192751984009,535.0152518310503,1344.1011530923183
580.25000000002,4,231,-10.177192751984009,535.264290452507,1344.1230566313684
582.2000000000182,10,103,-20.555409349923366,-83.22614998264658,2666.341201639807
584.3000000000163,12,22,-22.075747226542376,-637.0887813015686,1387.0405991148134
599.4000000000026,13,159,-17.079209757865485,3468.1153061465175,146.72933959852583
602.5399999999997,9,135,-29.85627421750712,2910.2252580789345,-1080.2036256448819
602.5399999999997,18,121,-10.406626690601016,1678.083445363634,-1951.005435941658
602.5499999999997,18,121,-10.406626690601016,1678.0675059737919,-1950.7559445873962
602.5499999999997,9,135,-29.85627421750712,2909.216145455088,-1079.465932136443
607.0999999999956,11,219,-2.7321235930446477,-1164.43428674575,573.481124664714
612.2399999999909,19,167,0.9870829425320977,324.301333635248,3929.992475496715
612.2499999999909,19,167,0.9870829425320977,324.1524345027133,3930.1932964327016
612.7499999999905,7,344,-26.328160660408116,507.6206562447829,1481.7172521574923
620.889999999983,11,372,-7.208082059759462,-904.0311737860175,-1069.2583579277339
620.899999999983,11,372,-7.208082059759462,-903.8120866218667,-1069.3787772555195
622.9899999999811,10,170,-29.08783535747733,-1591.5085405444302,1792.6014050956671
622.9999999999811,10,170,-29.08783535747733,-1590.9384941449025,1793.7138560394778
628.1499999999764,16,270,-23.036516876057306,-209.54478375066083,3397.9221689168457
628.9999999999757,8,21,-28.98764963511951,2075.9395757141206,2655.975136162761
640.0399999999656,6,278,-16.19612756872884,2141.8337199330153,145.5422267609573
640.0499999999656,6,278,-16.19612756872884,2141.6279763101975,145.40020717896303
641.7399999999641,7,144,-3.1670707534992317,-93.16901202471942,1851.5330497135506
641.7499999999641,7,144,-3.1670707534992317,-93.09895904004468,1851.7730342533405
645.3399999999608,11,313,-3.3733751926331905,-1527.5187058816616,260.182340141996
645.3499999999608,11,313,-3.3733751926331905,-1527.7646877271102,260.13769787827994
645.7899999999604,17,24,-36.47668816385311,1542.977579679672,3959.4449311649787
645.7999999999604,17,24,-36.47668816385311,1543.8193910916725,3960.368973126486
649.2399999999573,11,5,-24.274402646239366,-1596.3954310399483,234.6982213684486
649.2499999999573,11,5,-24.274402646239366,-1595.310086702613,235.3183243191063
654.6499999999523,19,321,-16.436485987029855,1611.4204947517783,3997.694262442744
674.5999999999342,17,24,-36.47668816385311,1531.8375672146967,3934.160166238208
676.7399999999323,16,170,-34.78197435245602,-978.708661052201,2988.4861696923617
676.7499999999322,16,170,-34.78197435245602,-978.1386146526734,2989.5986206361727
678.9399999999303,12,234,-1.899180417061629,-1475.6999279484032,1852.0916978132143
678.9499999999302,12,234,-1.899180417061629,-1475.9301833492857,1851.9943199391132
684.5499999999251,4,76,-23.292748964667567,1040.429106328018,1633.4961972896722
685.0899999999247,9,159,-25.886249161322496,3540.840051894812,229.06739407361647
685.0999999999246,9,159,-25.886249161322496,3541.3325419070175,230.21628640446303
686.0999999999237,12,313,-2.2395371348484474,-1553.2435458023735,158.7754436905842
688.6499999999214,14,206,-37.476450179165795,409.3771148135867,-1999.9389818016052
689.3899999999207,12,82,6.1542161957940635,-1543.0580870052654,1902.8834225245157
689.3999999999207,12,82,6.1542161957940635,-1543.148684516689,1902.6504158917264
691.1399999999192,10,143,-35.89106645095012,-945.3557210670409,3053.4967109209674
691.1499999999191,10,143,-35.89106645095012,-945.3503973629761,3052.246722257749
708.4499999999034,15,357,-3.9854925041066025,2961.6078643320557,-972.8285022354246
708.4499999999034,15,357,-3.9854925041066025,2960.7442145144105,-973.7321664388106
708.6899999999032,11,356,-17.327445058587372,-1579.2515461475887,166.83533658463588
708.6999999999032,11,356,-17.327445058587372,-1580.3926378215822,166.32503295781896
722.8999999998903,8,295,-12.911171076670527,2795.372906479162,2191.215607113183
727.589999999886,12,313,-2.2395371348484474,-1544.1416354640664,96.44152536819621
727.599999999886,12,313,-2.2395371348484474,-1544.2375885829858,96.67237813289621
728.2999999998854,14,189,2.189714604559626,-963.1795505815749,-1014.2534116317056
735.7999999998785,18,95,-15.093853684129854,386.77235883878876,-1995.82453875668
744.089999999871,17,86,-35.986974385771646,2980.4719211416636,2986.9404434023786
744.099999999871,17,86,-35.986974385771646,2979.6770024870298,2987.9051217594047
746.319999999869,11,313,-3.3733751926331905,-1580.1240550588402,183.01131213070087
746.3499999998689,11,313,-3.3733751926331905,-1580.2200081777596,183.2421648954009
754.4999999998615,5,56,-16.55537692030383,2111.8986767143388,1514.9867716657427
765.0999999998519,11,356,-17.327445058587372,-874.6521427814073,-1052.747942370586
765.4199999998516,11,219,-2.7321235930446477,-1550.9424742236192,212.3565426147128
765.4499999998516,11,219,-2.7321235930446477,-1551.160417694599,212.47901972872737
765.6999999998513,8,316,-4.5144845247188385,2965.4477307552897,3039.328232694583
768.6999999998486,16,92,12.696916504058223,-953.3607565170441,2994.7285358951626
777.5999999998405,19,162,-6.260624918301502,1680.8239366307776,3992.9509609442825
777.5999999998405,19,162,-6.260624918301502,1680.5743338709226,3992.93687328043
782.8399999998358,9,111,2.9183415389125713,3554.465816591594,231.4245355754016
782.8499999998357,9,111,2.9183415389125713,3554.334263782316,231.21194710353382
785.3899999998334,14,261,-3.9259616616954958,-928.4848597593318,-950.0338874256488
785.3999999998334,14,261,-3.9259616616954958,-928.6181089564296,-949.822358109778
787.9399999998311,18,215,-13.698158572489248,1611.1855950730164,-1997.9960344491851
787.9499999998311,18,215,-13.698158572489248,1611.430981786281,-1997.9482290001952
796.3499999998235,12,377,-1.6811632240095804,-1525.4456370031655,1845.791167417224
799.1999999998209,15,119,-30.40033392539732,1584.7964910560431,-1994.7442396629142
800.6399999998196,17,162,4.0607583225110915,1570.715963227421,3984.8900001564084
800.6499999998196,17,162,4.0607583225110915,1570.5046416259877,3984.756421787023
805.5199999998151,10,374,-15.234893397458407,-1539.2460726620557,1766.991158043434
805.5499999998151,10,374,-15.234893397458407,-1539.3486521546722,1767.2191436738904
807.9999999998129,19,182,-3.78865116898082,995.3260234730507,3391.3897822500053
812.6499999998086,15,205,4.46254325245026,1524.525057313552,-1927.8263277563055
812.6499999998086,15,205,4.46254325245026,1523.5558295901837,-1927.0369624288085
817.3999999998043,8,43,-36.22791949303314,1985.083539469145,1939.4686756289059
822.5899999997996,17,162,4.0607583225110915,1552.6106834713712,3985.7570063357266
822.5999999997996,17,162,4.0607583225110915,1552.6263257458795,3985.5074961771193
824.1499999997982,12,101,-18.89320138791011,-1341.8903771685289,1853.2747255649451
824.1999999997981,10,374,-15.234893397458407,-1577.4085473085524,1843.9651658267744
824.349999999798,13,262,24.048132608049542,3489.586677095067,149.65860298460873
839.3999999997843,19,24,-35.3278237366971,1641.1340951887364,2824.12200722073
839.3999999997843,19,24,-35.3278237366971,1640.7592562068023,2822.929532593066
846.4499999997779,12,377,-1.6811632240095804,-1563.6745461116705,1839.2841979837083
848.7899999997758,18,145,-3.156688377954751,1676.9907338768462,-1974.0116133868567
848.7999999997758,18,145,-3.156688377954751,1676.742289607275,-1973.9837665752382
850.4999999997742,5,17,-18.34158991881519,1591.3077570046519,2203.6471311823097
850.5899999997741,18,140,-14.991593744918234,331.0224892439612,-1937.5669210148972
850.5999999997741,18,140,-14.991593744918234,330.97371438529075,-1937.8121168818316
854.6499999997704,16,327,-29.303842068088898,-911.5110529361668,2924.8195547736163
855.6899999997695,11,143,-30.116098939623157,-927.8354109896673,-1060.215979731393
855.6999999997695,11,143,-30.116098939623157,-927.8300872856024,-1061.4659683946115
855.8999999997693,2,358,-9.119790454229033,659.5555121084316,-1014.9253821979511
857.5399999997678,12,333,-32.69317634887483,-725.6845797539875,1543.2909094261158
857.5499999997678,12,333,-32.69317634887483,-724.6581577959803,1544.0043223248783
868.6499999997577,14,356,-23.411321154099483,459.5792690646792,-1972.9235795749087
868.6499999997577,14,356,-23.411321154099483,458.3525265438085,-1972.6835737677125
871.4399999997552,17,159,-11.540761240959753,1520.9701324728117,3960.90051841232
871.4499999997552,17,159,-11.540761240959753,1520.2744881783156,3961.9390650003625
873.7499999997531,12,259,8.182249497092968,-1407.63330847666,1006.3790473043789
874.4999999997524,15,145,-3.438269763237244,1549.290379317296,-1959.698352214961
874.4999999997524,15,145,-3.438269763237244,1549.0419350477248,-1959.6705054033425
875.0399999997519,8,345,10.23621567970197,3604.834430354847,1766.08618690303
875.0499999997519,8,345,10.23621567970197,3605.077854996601,1766.0292268838339
887.4999999997406,12,20,-10.105013243858181,-1487.6363413408042,1855.2731521881992
887.4999999997406,12,20,-10.105013243858181,-1487.865630937023,1855.173521464696
892.3999999997361,18,95,-15.093853684129854,144.916877405753,-1404.3506790115823
892.8999999997357,8,157,-28.207604773062315,3547.3876926668117,1784.4599984809388
895.9499999997329,19,347,-3.2578070396986476,1674.4830900419622,2860.8113727174496
895.9499999997329,19,347,-3.2578070396986476,1674.4958462059055,2861.0610470659144
897.4999999997315,8,19,-27.228891707129435,2966.9376331615313,3056.665517481822
897.4999999997315,8,19,-27.228891707129435,2967.7595950928535,3057.6072597944835
899.5499999997296,14,181,8.031259480870162,-936.0946209144327,-943.8675937782403
899.5499999997296,14,181,8.031259480870162,-935.8889668433657,-944.0097430063549
907.6499999997222,12,99,-10.697042621013154,-1529.5998639951863,117.13789819682403
907.6499999997222,12,99,-10.697042621013154,-1529.2357081112968,118.33367848275812
922.7999999997085,11,3,-23.32176060909393,-771.6845792588374,-1055.6485525821736
923.7699999997076,10,240,1.7990792967302554,-1574.1405024190901,1793.4859950932532
923.7999999997076,10,240,1.7990792967302554,-1573.894304133085,1793.5294278455049
924.389999999707,8,1,-10.296637035213323,3565.06947830213,1779.3322133402428
924.399999999707,8,1,-10.296637035213323,3565.157187919103,1779.5663223385545
928.3999999997034,19,113,-10.412596878280837,1657.8432265353317,3956.4376660765924
928.3999999997034,19,113,-10.412596878280837,1657.6458175056969,3957.671979519369
931.049999999701,15,187,-1.3806932781505878,1534.2974861887824,-1936.6210451239617
934.6999999996976,15,293,-16.567268335493864,1528.2715152455005,-1969.6545403048224
934.6999999996976,15,293,-16.567268335493864,1528.657985406898,-1970.843296299276
938.0499999996946,15,158,-11.88772101407882,1591.0408443786775,-786.0073831836612
938.0499999996946,15,158,-11.88772101407882,1590.8176157135674,-785.8948266952958
945.7899999996876,8,1,-10.296637035213323,3585.682265415919,1779.3348967499762
945.7999999996875,8,1,-10.296637035213323,3585.688202429266,1779.0849672561735
949.4499999996842,4,103,-12.996864475153572,408.27685734707023,2203.3003945437254
949.8999999996838,16,107,-10.965578137053129,-135.30077564205254,2547.272680147233
954.2999999996798,8,196,-9.03135719108171,2686.9712377619935,3047.556485712097
980.0499999996564,13,17,2.8406994274174764,3408.648223740138,1004.9974726088989
984.3999999996524,10,222,-11.359576332917712,-910.9210501648531,3048.120181026279
